symbol,side,entry_time,entry_price,exit_time,exit_price,quantity,pnl_gross,pnl_net,fees_total,bars_held,exit_reason
AVAX,buy,2026-03-02 21:00:00+00:00,9.223072618572292,2026-03-03 08:00:00+00:00,9.038249648197066,78.66331258677205,-14.538787091842112,-15.041560421821021,0.5027733299789088,110,stop_loss
ARB,buy,2026-03-03 05:00:00+00:00,0.10068404058293222,2026-03-03 14:00:00+00:00,0.0986664395617239,7110.103313071672,-14.34535170535007,-14.841442284065188,0.49609057871511675,108,stop_loss
SOL,buy,2026-03-03 09:00:00+00:00,84.2183427963057,2026-03-03 14:00:00+00:00,82.53073273176722,8.31512821109634,-14.032694056974108,-14.517982746878754,0.48528868990464635,104,stop_loss
LINK,sell,2026-03-03 09:00:00+00:00,8.64183412206252,2026-03-03 16:00:00+00:00,8.815047689544397,92.17581545914753,-15.966101831230102,-16.529287286849645,0.5631854556195419,106,stop_loss
AVAX,sell,2026-03-03 09:00:00+00:00,8.997857269400223,2026-03-03 16:00:00+00:00,9.178167458374029,71.65661989538167,-12.920418674560448,-13.376269789207159,0.45585111464671035,106,stop_loss
SOL,buy,2026-03-04 00:00:00+00:00,86.91894776843175,2026-03-04 03:00:00+00:00,85.17770888854805,5.881729064624238,-10.241495328265687,-10.595774215014151,0.3542788867484645,102,stop_loss
LINK,sell,2026-03-04 00:00:00+00:00,8.804501383962815,2026-03-04 08:00:00+00:00,8.98089901515529,58.06109887571328,-10.241840306107836,-10.60326408536095,0.3614237792531142,107,stop_loss
AVAX,buy,2026-03-04 06:00:00+00:00,9.046214284057912,2026-03-04 09:00:00+00:00,9.40772950961553,59.3071204968548,21.440427043593278,21.057369054044468,0.38305798954881154,102,take_profit
DOGE,sell,2026-03-03 06:00:00+00:00,0.09155881682850307,2026-03-04 13:00:00+00:00,0.09339327213661235,5866.671153366033,-10.76214603822387,-11.14191442129455,0.37976838307068017,130,stop_loss
LINK,buy,2026-03-04 09:00:00+00:00,9.178111008888477,2026-03-04 16:00:00+00:00,9.544905577675767,55.6092855979531,20.39718393147045,20.032772812525288,0.3644111189451637,106,take_profit
SOL,buy,2026-03-04 09:00:00+00:00,89.6900392309901,2026-03-04 19:00:00+00:00,93.27441723997109,5.690578359861451,20.3971839314705,20.032772812525337,0.36441111894516376,109,take_profit
DOGE,buy,2026-03-05 00:00:00+00:00,0.09893140467890248,2026-03-05 01:00:00+00:00,0.09694947336385513,5321.2310133265755,-10.546314379913039,-10.911128782061152,0.3648144021481129,100,stop_loss
DOGE,buy,2026-03-05 08:00:00+00:00,0.09563240691927974,2026-03-05 16:00:00+00:00,0.09371645337980697,5898.91755948448,-11.302051977152365,-11.692985428466088,0.3909334513137227,107,stop_loss
DOGE,sell,2026-03-05 17:00:00+00:00,0.0937706055309023,2026-03-06 14:00:00+00:00,0.0900229739877226,6210.318529602603,23.27398561473207,22.874489340739466,0.399496273992602,120,take_profit
SOL,sell,2026-03-06 00:00:00+00:00,88.72598458119907,2026-03-06 14:00:00+00:00,85.17978136853625,5.78516829857777,20.51538240621157,20.163256099828885,0.3521263063826864,113,take_profit
LINK,sell,2026-03-06 11:00:00+00:00,9.136581638218136,2026-03-06 14:00:00+00:00,8.771417809423543,59.05582218424277,21.565050141410747,21.194899679369353,0.37015046204139446,102,take_profit
AVAX,sell,2026-03-06 12:00:00+00:00,9.247459638836894,2026-03-06 17:00:00+00:00,8.877881380701686,65.10018064544094,24.059611367229447,23.64662386508103,0.41298750214841917,104,take_profit
SOL,sell,2026-03-07 00:00:00+00:00,84.62307506454138,2026-03-08 13:00:00+00:00,81.24090312549693,6.27391478708303,21.21945854082829,20.855242396134308,0.3642161446939811,136,take_profit
LINK,sell,2026-03-06 15:00:00+00:00,8.803415311248006,2026-03-08 22:00:00+00:00,8.451640514884481,96.38866255068599,33.90710214052011,33.324984255225715,0.5821178852943925,154,take_profit
